epoch,train_loss,loss_classifier,loss_box_reg,loss_mask,loss_objectness,loss_rpn_box_reg,val_AP,val_AP50,val_AP75,lr,grad_norm,secs
0,27.924702346681833,0.9825856324262962,0.6917596810949063,0.6296899031379266,18.07113317609904,6.1660146817319585,0.001298116763774471,0.006389769960443277,0.0001904036557501904,8.030320733561173e-06,nan,293.2260868549347
1,2.291091475658074,0.417599157368887,0.23760150077412584,0.421406116314277,0.41597806943948573,0.3233036236491746,0.002426658777639656,0.010652312700695549,0.00026394791257030724,8.121263781184625e-06,71.58642627807434,156.56451058387756
2,1.7944098280932375,0.30418589108896826,0.20907202973114158,0.3799792141793017,0.24962304203497793,0.2334055860713682,0.009234965123861748,0.03306537206149918,0.0036128693749862164,8.272771695788737e-06,46.5603529850166,127.95958304405212
3,1.7592980015777542,0.29673813649280345,0.2349811710283428,0.35770494709471745,0.19404392178633256,0.20586748408086733,0.0412174444535741,0.1138848369520621,0.023138751655276655,8.484748772558695e-06,37.383686037120704,117.8014988899231
4,1.6959347253788017,0.2680318922830556,0.23236894934343363,0.3404069777555808,0.19268414465303416,0.197704869623625,0.08008820898528068,0.1962103746240387,0.051778208374510554,8.757061109401526e-06,34.357814363376825,120.20698571205139
5,1.5589083334999885,0.2517754701105599,0.20125601935886336,0.3205943758080819,0.19784051542794945,0.18492991427060015,0.08517398686900153,0.2018430806645975,0.07072343283036073,9.089536691529455e-06,31.209204942166448,139.54494905471802
6,1.5907773218468992,0.24663558693792292,0.2189552856129622,0.3120770768491094,0.19779955945953637,0.17739924328111692,0.1150078978215787,0.231946104930243,0.09803221672990446,9.48196550011867e-06,29.56084357335896,125.24082684516907
7,1.696844969324009,0.2550651740818145,0.2738598626620041,0.3012726921699718,0.1405286311052048,0.1783988771187755,0.1499031270141709,0.32068432103598127,0.1139285559727078,9.934099644974526e-06,27.09580008855123,129.68378734588623
8,1.710581089386683,0.2542260205875078,0.28556533627948183,0.29433220883686384,0.12559272804643268,0.17973413183437492,0.17200216943534732,0.35974910323320114,0.1345917353434744,1.0445653521119015e-05,26.19973312309402,125.95167064666748
9,1.666712028269996,0.2464391620840855,0.2817600786317876,0.2845977002275204,0.11759863223484578,0.1727962842152571,0.1644675891299574,0.3518016806992819,0.11962855307660573,1.1016303989202603e-05,26.298319756627798,124.62182283401489
10,1.6275390841646822,0.2456506539504239,0.2735776654528287,0.2809055597482327,0.11565437342227063,0.16459550783958307,0.17284660156417825,0.34376305113181743,0.1506204941607492,1.1645690579625292e-05,26.071569371366216,128.03049278259277
11,1.633040278793095,0.25383899610734983,0.27534878811614955,0.28366517485258824,0.10664428014827203,0.16284547048526074,0.18327173258453616,0.35771107144193204,0.16738190544125972,1.233341572023881e-05,24.62506068966346,128.63727951049805
