epoch,train_loss,loss_classifier,loss_box_reg,loss_mask,loss_objectness,loss_rpn_box_reg,val_AP,val_AP50,val_AP75,lr,secs
0,49.806615518719966,0.7915360055277857,0.9615226108371542,46.826619100034904,0.4748581107077974,0.7520796523816632,0.0017085702068865877,0.008105834762632555,1.628452318916102e-05,6.354531762768625e-06,319.8265860080719
1,3.9370564784896507,0.3392377084309465,0.31365462984847886,2.7798804299215254,0.2601046911283825,0.2441790108516645,0.007358406500568977,0.037273434974936265,0.000556099566000556,1.3187134558495877e-05,192.48821425437927
2,1.7199847745091728,0.32133246661069687,0.2825868260429314,0.7437207705519172,0.21774067106039335,0.1546040278979776,0.026265651175317466,0.10058243579181442,0.0039446378799625976,2.3827492541143383e-05,128.3558554649353
3,1.4009224819333366,0.2991649726970812,0.3018999919713883,0.48598849840378494,0.16458193493190776,0.14928708857532297,0.027044143093220195,0.0859881760364426,0.005974716325235463,3.7231728175820636e-05,149.3546860218048
4,1.3730592620506714,0.3288502762659212,0.3540492584363798,0.42012462857064237,0.13152731806458381,0.13850776692119876,0.08682695154989385,0.22593986059981222,0.03195139618875275,5.208481235596585e-05,107.69231486320496
5,1.337757947404733,0.3287861111542482,0.4104684695099177,0.3680678770113527,0.1007094554854243,0.12972603535038954,0.10509736642400735,0.26986423044130553,0.04532888361216166,6.69295759783612e-05,120.7489755153656
6,1.3021120455827606,0.3529093057084619,0.41743437870499794,0.34243609195344904,0.07919531818113049,0.11013694994905021,0.17604579540188692,0.33890914577958425,0.16493719884393948,8.030966623218493e-05,109.60645627975464
7,1.313900229636203,0.38476490204253894,0.4305167981747831,0.3217740425567948,0.07781482548609878,0.09902966377231177,0.1755108009771329,0.35924888112775216,0.14317963129660216,9.091242280529792e-05,95.99139666557312
8,1.2881481647491455,0.40332932033565605,0.43196529752752755,0.3056802289204651,0.06185569277744782,0.08531762775180213,0.20193450573949545,0.392942068310512,0.1976220812929481,9.769765706752109e-05,120.12742042541504
9,1.207412726088856,0.3672705626722132,0.40320306765229513,0.29641846324620624,0.058707751956339295,0.08181288256571534,0.24791387301060575,0.4730369473642873,0.2361903839606037,9.999999615432147e-05,104.60172963142395
10,1.199303961202,0.3611835099003288,0.4144269341833136,0.29258022499218417,0.053102541019030836,0.0780107555806302,0.23561672865715877,0.43977025509298256,0.22908789305203625,9.996885323768647e-05,114.71179008483887
11,1.125766165470809,0.3403715184900198,0.38988799861307893,0.2784667828779542,0.04543620321031116,0.07160366413424189,0.26492036372533156,0.4535887138260465,0.29302968148002645,9.987683121416232e-05,105.6621265411377
12,1.0537221810121216,0.30296120562412765,0.37053085821733045,0.27371581434533837,0.04029651464936271,0.06621779087836739,0.2841186499183824,0.505886198846128,0.30148225368919385,9.972404219840979e-05,103.14124894142151
13,1.0732381936539426,0.32120955053172756,0.3720743771684304,0.2764336175463173,0.041304044732222274,0.062216608628128355,0.2869164818154037,0.49314016452701764,0.29972379097535945,9.951067234030923e-05,91.55573153495789
14,1.034591341956278,0.3092064017409019,0.3581738022438596,0.2708387225866318,0.036543444835147924,0.059828975248370275,0.2968913389354967,0.49947236294854946,0.35800766526297734,9.92369815981656e-05,101.17924308776855
15,1.0332687952545252,0.2993998931867353,0.36132893979214553,0.2731219083070755,0.042606508582987396,0.0568115497740467,0.3142908348022008,0.5369165336551891,0.35419948582106997,9.89033034219894e-05,88.03435730934143
16,0.9491200179196475,0.262962441724003,0.3365275633803914,0.2599549288495203,0.034112928841352,0.05556215541541911,0.3121216932457439,0.5219058374652391,0.3776013967729726,9.851004434723913e-05,105.94396877288818
17,0.9429782639058788,0.26163104754150585,0.33251621892278116,0.2605980514140611,0.034329118578579655,0.05390383842076813,0.3081964502319872,0.5244812569676797,0.3515367249604899,9.805768349952044e-05,94.13120079040527
18,0.9404625500855821,0.2719356202509966,0.3313545412227009,0.2540066466572579,0.0320568948910896,0.05110884121791826,0.31240930146491125,0.5016965571820955,0.3764335107616819,9.75467720108454e-05,92.12257623672485
19,0.9406231876169697,0.26579778792148223,0.33581829724017154,0.25636823609303894,0.03043782974336966,0.05220103310944324,0.3079840204077713,0.529647605400287,0.3480556704325614,9.697793234816313e-05,94.49623107910156
20,0.9306617154833976,0.2576743072589462,0.3342341864795497,0.25687683716918647,0.030568210155640343,0.05130817101002158,0.31302982021901504,0.5127004699129714,0.35108232192058053,9.635185755497956e-05,90.46083521842957
21,0.8981548916088061,0.24756964806760295,0.3162973661268695,0.24961131107941104,0.03458935861329265,0.050087205940083174,0.30671816188246764,0.4933304336658093,0.3632240218859551,9.566931040699073e-05,89.77896046638489
22,0.8702543086550208,0.2410676833870036,0.3033500281947382,0.2477596994866146,0.028495102129311542,0.04958178853783547,0.3166929853142326,0.5352540464775166,0.34551271005768974,9.493112248275816e-05,101.10079431533813
