epoch,train_loss,loss_classifier,loss_box_reg,loss_mask,loss_objectness,loss_rpn_box_reg,val_AP,val_AP50,val_AP75,lr,grad_norm,secs
0,31.788190549895877,1.1803782931395939,0.6757663255646116,0.6125617339497521,23.00976973431451,4.958181757160595,0.0,0.0,0.0,2.8783617871720366e-05,nan,281.4526150226593
1,1.800732065382458,0.3504564555627959,0.21463048791601544,0.38087721438634964,0.22828088326468354,0.1972260527401453,0.0,0.0,0.0,3.1130816385875983e-05,25.3502437773205,147.47208213806152
2,1.7323654311043875,0.29485597355025156,0.2377983700838827,0.3601782233942123,0.18097044832649686,0.182965670854208,0.0,0.0,0.0,3.503064728827541e-05,20.848656895047142,115.18783950805664
3,1.6399868028504507,0.2727064649973597,0.24681259475293613,0.2993409432116009,0.14664756579191557,0.1808540506288409,0.0,0.0,0.0,4.046492023849135e-05,19.055926577250162,84.10428977012634
4,1.4901004830996196,0.2398483106422992,0.21994274503418376,0.28748132600670767,0.13001048466900275,0.17293212317994663,0.0,0.0,0.0,4.740828765674042e-05,19.97161647705805,92.97071766853333
5,1.4107914819603875,0.2331838069572335,0.1954836251125449,0.28483823566209704,0.1398549229837954,0.16646364662973653,0.0,0.0,0.0,5.582836295493418e-05,17.941318284897577,68.33826756477356
6,1.4239931413105555,0.2363847904616878,0.2021775622098219,0.28377283953485033,0.12951723105895022,0.16778559366773282,0.0,0.0,0.0,6.568587160042454e-05,15.853467857270013,71.93001627922058
7,1.342888103212629,0.2193670365959406,0.18507206565922216,0.2806284379391443,0.12488790368661284,0.16278852557852155,0.0,0.0,0.0,7.693483430782288e-05,15.264702192942302,102.93727421760559
8,1.4510378499825796,0.2441018710533778,0.22172895382557598,0.27950890291304814,0.09888679604046047,0.16335341583582616,0.0,0.0,0.0,8.952278150441617e-05,14.042948046184721,79.12777924537659
9,1.384321665763855,0.23572084790184383,0.21294332929399043,0.26417973992370425,0.08770712540706535,0.15788396189787557,0.0,0.0,0.0,0.00010339099806882612,13.209830227352324,71.76967167854309
10,1.3694263790334975,0.24231379159859248,0.2008526371348472,0.26511524333840325,0.10242876836897007,0.15701066566453803,0.0,0.0,0.0,0.00011847479720135791,12.73371760277521,75.036447763443
11,1.3705691411381675,0.23288025373504276,0.19555379719961258,0.27901484625680106,0.11571373108419634,0.15629892251676036,0.0,0.0,0.0,0.0001347038221485966,12.21203838530041,58.12093782424927
12,1.4005073499111902,0.25600203729811166,0.2043628997546399,0.2692242998452414,0.10749251723644279,0.15469980240976883,0.0,0.0,0.0,0.0001520023743748919,12.422152099155245,75.47630882263184
13,1.4188207947072529,0.27418576365425473,0.21449575393815482,0.26590960125128427,0.08619679910618634,0.1490413710474968,0.0,0.0,0.0,0.00017028976665000933,11.011860052744547,85.10573196411133
14,1.4175676328795297,0.25495781039907817,0.2281586547515222,0.25597549719469886,0.07775226743182256,0.14440608500015167,0.0,0.0,0.0,0.00018948069940600849,11.192689530054729,55.99168801307678
15,1.4279242612066723,0.2663875065034344,0.22836112426150412,0.27281036263420466,0.06491743699603138,0.13872558659918252,0.0,0.0,0.0,0.00020948565860787432,10.59412194206601,73.7405014038086
16,1.4241274944373539,0.2784624218231156,0.22885020602317083,0.262308151665188,0.05832012386637784,0.13848617413258624,0.0,0.0,0.0,0.00023021133328207319,11.584156227111816,58.97092342376709
17,1.4543809552987417,0.2970463662275246,0.232794464787557,0.2616300125916799,0.05715986856569846,0.14016130497413024,0.0,0.0,0.0,0.0002515610507555209,10.692000261942546,64.06269001960754
