epoch,train_loss,loss_classifier,loss_box_reg,loss_mask,loss_objectness,loss_rpn_box_reg,val_AP,val_AP50,val_AP75,lr,secs
0,33.39265625396472,0.7686746173820803,0.7564303645592058,0.7198400738533963,21.020058706151634,10.1276524721153,6.51450283252593e-05,0.00020558534258741486,0.0,4.263047442699207e-06,245.52270770072937
1,3.0033661398325076,0.42186429643522155,0.29246832990202676,0.432243379314294,0.8866159085686622,0.9701742361707801,0.003984457315555043,0.014969978353190704,0.0,5.049306689250573e-06,85.14518022537231
2,1.8674588161572983,0.3226143978431486,0.30369835390887234,0.4055169326870629,0.5017846309935695,0.33384451881610905,0.015329731973317646,0.05602406592670955,0.003323443217626643,6.350160094483072e-06,97.42772459983826
3,1.4785902876867336,0.27172523248794206,0.281115713152574,0.3689456694246678,0.2871365025613373,0.2696671724120636,0.03399933163870443,0.08150023635407765,0.028303029237447302,8.151349901664524e-06,78.6434211730957
4,1.3221624644284837,0.26080918071917103,0.26884356703023227,0.3536804855037271,0.21461386681963388,0.22421536679390106,0.04635164875969702,0.13580749480240853,0.023240967905870148,1.0433134511936813e-05,83.13850784301758
5,1.2564343957418806,0.2564789137876268,0.2800223830292064,0.32416172166553775,0.19830544010259923,0.19746594109017862,0.08068544154259188,0.21754565067757514,0.04597992357784594,1.3170504858361454e-05,77.5938172340393
6,1.2341363817620814,0.26572492856825336,0.3105582463910824,0.3208474802334657,0.15623200058562975,0.18077373244731657,0.09905296142025412,0.27921768104675954,0.02970295691909081,1.6333458513049002e-05,99.8357081413269
7,1.1997904090231724,0.2655216816687182,0.29797988961544936,0.30518695653489464,0.1506024867438795,0.1804993971868345,0.11937330134869724,0.2645712570571386,0.10147562848758271,1.98873285230727e-05,90.99011421203613
8,1.1785984076140972,0.26785699371248484,0.2801923710287789,0.28830268049842855,0.17064117087611114,0.17160518702349803,0.0887348810704966,0.22368468184549797,0.04927015397047618,2.37931633710233e-05,91.23631262779236
9,1.0733314718255835,0.2126468427406017,0.23151670880301783,0.276459147253733,0.18760530716230114,0.165103466341565,0.13786298685173376,0.3258701750919616,0.07318819424041412,2.80081538957192e-05,83.3568959236145
10,1.1008824403868633,0.24831993570760563,0.2695027803583594,0.28134061797951043,0.12752957102316798,0.1741895377047339,0.12663516475993303,0.2891156378690738,0.08037544744690726,3.248610249388858e-05,87.30817604064941
11,1.0752511764510293,0.234795492566243,0.2651646886585971,0.2709911179760199,0.13631741352489032,0.16798246430044764,0.20395282621572033,0.40430954064849317,0.19945453633235452,3.717792946022786e-05,81.47897028923035
12,1.0434842153211659,0.2452014321853731,0.25976514465337763,0.26845463264859126,0.1073315561012616,0.1627314474519991,0.1466420723575144,0.31759776583261506,0.09829480656151655,4.203221091619189e-05,88.2842743396759
13,1.0387729248136617,0.24808003088417516,0.2566035965541273,0.27035573066285484,0.1030761138395422,0.160657449713071,0.21308918811862199,0.4149878116450333,0.20260088930397063,4.699574243165013e-05,90.47682857513428
14,0.9921200054415157,0.22617337756968114,0.24814713494119683,0.2599096864127041,0.09901952514326112,0.1588702848824683,0.21696935592467034,0.4383177228793609,0.16619193561193454,5.2014122161940144e-05,85.18009400367737
15,0.9750989330618569,0.23024108580815908,0.24761259498786223,0.25673880595504567,0.08672889112265979,0.1537775552159259,0.17416609283693904,0.4056691673881814,0.10703082280148342,5.703234710895582e-05,83.62906646728516
16,0.9639221876022521,0.23697307836028925,0.25063771771507737,0.25545354313060137,0.07446700417364065,0.1463908482149369,0.1956485229140384,0.41243552787819554,0.15727522709580283,6.199541597106377e-05,86.59449887275696
17,0.9599354684855161,0.2283334719681631,0.23393375855828688,0.25692024994432255,0.09284345252173169,0.1479045351171929,0.1708432017800046,0.3809268547113237,0.11802550238339886,6.684893197442577e-05,95.69275188446045
18,0.9576480859116222,0.2445865373671306,0.25226033516646773,0.2471570923003588,0.06932594274392388,0.14431817716594492,0.22991230028838747,0.43622275938892235,0.22402972889128125,7.153969907850913e-05,85.52948379516602
19,0.9298883688248946,0.23122700224787499,0.24298487450100817,0.2444400449147385,0.07038894008696792,0.14084750328479817,0.18133997448575523,0.375888077255449,0.1495909486328833,7.601630502118775e-05,84.43873953819275
20,0.9534878327270572,0.24093057304160315,0.2535606509576855,0.24372974377167358,0.07357088170124115,0.14169598516113427,0.22094238133133837,0.4558189173769163,0.18269561558980177,8.022968481307853e-05,86.73146367073059
21,0.9261910919560475,0.23961691127755166,0.24415142692395309,0.23962120063016923,0.06474551843254293,0.1380560315407687,0.23829993608875644,0.4525101292887089,0.2283899201458756,8.413365850504077e-05,79.03700947761536
22,0.9231934278701128,0.23787722708212652,0.2405483261891379,0.24610579235667593,0.06463527196520066,0.13402680892581015,0.2610290614026366,0.5007152667119065,0.23554429175966468,8.768543733473964e-05,94.97190380096436
23,0.8925585720813676,0.22714085816379553,0.23078756068252404,0.24078487353713324,0.058889367992296784,0.1349559140815452,0.21428565163628827,0.4263946812974002,0.1852381254709885,9.084609270475078e-05,97.84135842323303
24,0.8588754137078028,0.22110601384428152,0.21558027604681157,0.23591241466530252,0.051615735807244295,0.1346609677976845,0.2079256085461515,0.4105759888337427,0.1783710722447903,9.358098285206019e-05,77.98224472999573
25,0.8425370275639417,0.21268673748526137,0.2113725715460716,0.2349341212028868,0.04840375436143414,0.1351398476281758,0.22041180201225866,0.43061229530245143,0.1973039303786246,9.586013253252983e-05,85.8628044128418
26,0.8288247086358874,0.20260362507738802,0.20687544634686705,0.23199415901738607,0.05460178203853129,0.1327496987049405,0.24320118119801848,0.4693672596447716,0.22720173920612063,9.765856155886903e-05,85.82055377960205
27,0.8512450015444434,0.2242726202572832,0.21735066976502873,0.22987725451756058,0.04590227801025812,0.13384218284143448,0.22513370085081166,0.42828170230475504,0.21109495400536596,9.895655859123388e-05,89.65535020828247
28,0.8144915383518412,0.20357178707784984,0.21121983153201387,0.22560602049814182,0.04604161980496633,0.12805228251728407,0.24306844392226223,0.4409753466424735,0.2449829096196075,9.973989717962457e-05,82.85781693458557
29,0.816171042453707,0.20664338148957684,0.21285004146381417,0.22592533865336623,0.0436558504010913,0.12709643424807765,0.2692888226289368,0.500031067038932,0.2680516414859005,9.999999841071447e-05,79.35634231567383
30,0.816214085462388,0.20908390928394674,0.2162172361904902,0.2276490240284566,0.038151401012808575,0.12511251670219464,0.24978503190820794,0.4420741258691429,0.27360326491555204,9.994908634503625e-05,89.7993004322052
31,0.8075957055507081,0.20998401325091384,0.20572141124448332,0.2254647443887223,0.04179897147144637,0.12462656186720922,0.27706085307841877,0.4869991154851671,0.30204494688904254,9.979758386958825e-05,95.09332227706909
32,0.7797719907392276,0.19231962536205277,0.20298359198548066,0.22164833001541287,0.03978340089605517,0.12303704105244342,0.2869721506738598,0.5162912584632687,0.30485710074838995,9.95457960901937e-05,88.6834921836853
33,0.8110892412702689,0.21768073738013718,0.20512203011874977,0.21982321113850292,0.045055293760040596,0.12340797424601559,0.2579256815330544,0.4744553570557558,0.24628521567888467,9.919423007393167e-05,90.51701259613037
34,0.8056904856073722,0.21234773345856686,0.20460955888618915,0.2223371925732393,0.04341778651349854,0.1229782172850218,0.3047935656163637,0.5324220337532799,0.3303018920044113,9.87435938279716e-05,86.6133484840393
