epoch,train_loss,loss_classifier,loss_box_reg,loss_mask,loss_objectness,loss_rpn_box_reg,val_AP,val_AP50,val_AP75,lr,secs
0,30.70302799443879,0.7976154180591186,0.6410939905248831,0.6816423636589324,19.43289498175588,7.867593033604645,0.0,0.0,0.0,4.116950445949902e-06,233.65026569366455
1,3.0813409991241527,0.4093122764459352,0.2586762541325754,0.4293670011194129,0.7663966056904153,0.7002363326852366,0.0,0.0,0.0,4.467231891849306e-06,81.45932674407959
2,2.2329251801853545,0.3403203440607307,0.23632187217153144,0.3955920335778779,0.4649992330293906,0.3230479490229165,0.0,0.0,0.0,5.0491374388937605e-06,71.2090744972229
3,1.8559512209378932,0.28521874235078476,0.24288412678149043,0.3665527299973383,0.24178507244860548,0.23374230032073753,0.0,0.0,0.0,5.8598314990321434e-06,66.41183614730835
4,1.7480398899915686,0.2596788153800953,0.25899893958923637,0.33845986803752953,0.17500613027577552,0.1978982649342509,0.0,0.0,0.0,6.895363612603522e-06,60.719555377960205
5,1.7747332460857463,0.2732633424290059,0.2830087738690907,0.32445380968625465,0.15648815552726317,0.17150161839446776,0.0,0.0,0.0,8.150687698671333e-06,70.18997740745544
6,1.7589370307454653,0.2672331396615106,0.28460130786175647,0.31153428112490894,0.1424854230531157,0.1838802527803393,0.0,0.0,0.0,9.619686644249032e-06,73.8627712726593
7,1.648281554713774,0.24360015427328324,0.2711166653372169,0.296743356297461,0.1160559963956297,0.17853205661628058,0.0,0.0,0.0,1.1295202112595546e-05,73.31846165657043
8,1.6263910551960958,0.2413934351225789,0.27182096410007994,0.29261921257065815,0.10792451541682563,0.1689909993231956,0.0,0.0,0.0,1.3169069425326757e-05,76.2421817779541
9,1.6223207013458727,0.2523451925357848,0.2673315282946711,0.28057284874208804,0.10982267608670863,0.17758539886409908,0.0,0.0,0.0,1.5232157348364555e-05,77.56787061691284
10,1.5388637170124282,0.22852086723652895,0.25239403249972175,0.2728223458431554,0.10719537394282544,0.17314303449898708,0.0,0.0,0.0,1.747441258784921e-05,72.39252066612244
11,1.5152419745636898,0.2270940046971352,0.25236876290202426,0.27254679378425106,0.09343535925231598,0.16505953432818313,0.0,0.0,0.0,1.9884908779189435e-05,72.50433707237244
12,1.4892308921620037,0.23333769324168777,0.24276311542731865,0.26822214363294355,0.0939440892810922,0.165437628329023,0.0,0.0,0.0,2.2451899730529466e-05,66.61645817756653
13,1.459477229837025,0.22856432328704726,0.23722960445227806,0.26587619554055364,0.09096735021029544,0.16238053894655236,0.0,0.0,0.0,2.5162876661181488e-05,74.13637018203735
14,1.4115338664163242,0.22695932401406566,0.23024654840275147,0.2551446706769569,0.08191087492302998,0.15677934212824018,0.0,0.0,0.0,2.80046291561038e-05,79.77696704864502
15,1.410477403248326,0.22322652885984434,0.23041238790627516,0.25214742926176653,0.08692951564035174,0.1569367655570748,0.0,0.0,0.0,3.096330953939807e-05,77.38992190361023
16,1.3786029742950459,0.22902996252562727,0.21785832427076673,0.2542559502370049,0.08522558014802428,0.156516501002134,0.0,0.0,0.0,3.4024500353137244e-05,71.33865785598755
