epoch,train_loss,loss_classifier,loss_box_reg,loss_mask,loss_objectness,loss_rpn_box_reg,val_AP,val_AP50,val_AP75,lr,secs
0,24.073736593768928,0.9049239889785433,0.582890955949621,0.622824482798006,15.318084068685485,5.479231003429028,0.0,0.0,0.0,8.233900891899804e-06,226.4709928035736
1,2.1259189564645578,0.41094067847828547,0.22490746752497112,0.4227858536551444,0.34983327873853265,0.2676367480686585,0.0,0.0,0.0,8.934463783698613e-06,75.99582195281982
2,1.7276181746898085,0.3122007222088615,0.19913498889743997,0.3744411146954486,0.24141945158528014,0.202151913874288,0.0,0.0,0.0,1.0098274877787521e-05,75.58954238891602
3,1.747100558720137,0.2998137489478126,0.23877109614820285,0.3491177812717748,0.19005662729475162,0.1917990997609678,0.0,0.0,0.0,1.1719662998064287e-05,65.57537651062012
4,1.6995953609498493,0.2718667360067225,0.2530026136135513,0.32025637901855997,0.16808407640298517,0.18038032108106825,0.0,0.0,0.0,1.3790727225207044e-05,65.80918622016907
5,1.7614865535469146,0.2936027187978822,0.27737191817879175,0.31352556329309655,0.14815483306998023,0.1740876809898853,0.0,0.0,0.0,1.6301375397342665e-05,69.69424486160278
6,1.5213227581464503,0.245612126226987,0.22135724935627155,0.2948288495460766,0.14376776056524598,0.1730422681447065,0.0,0.0,0.0,1.9239373288498063e-05,71.1693799495697
7,1.6020136254541042,0.26516293211167224,0.24422038607655816,0.28646990820836793,0.14402733844719964,0.17369228749286436,0.0,0.0,0.0,2.2590404225191092e-05,74.82977032661438
8,1.5401786152255592,0.2561089656088483,0.23660077337336027,0.2798095172244396,0.12251161723233354,0.17194619576856673,0.0,0.0,0.0,2.6338138850653513e-05,73.66108584403992
9,1.6156089775727696,0.27269250012346,0.26049206203571634,0.2767330595608533,0.11534172757993827,0.16936550539267656,0.0,0.0,0.0,3.046431469672911e-05,73.11183261871338
10,1.5381127588771748,0.25939519210544787,0.24643808837677017,0.27009274963842056,0.10290296703897184,0.1664075941464565,0.0,0.0,0.0,3.494882517569842e-05,73.33281087875366
11,1.4883738170827976,0.25688179679945755,0.23648890114108626,0.26383318523898647,0.09801670745306394,0.1601754297462234,0.0,0.0,0.0,3.976981755837887e-05,74.4116563796997
12,1.4732799977064133,0.25540406270728017,0.23110667437439758,0.2685017467400674,0.09590379206428046,0.16015038267000797,0.0,0.0,0.0,4.490379946105893e-05,64.43186712265015
13,1.4517585552480232,0.24328909638787857,0.2333124809091884,0.2657998414915144,0.08713807217664955,0.15559410000928459,0.0,0.0,0.0,5.0325753322362976e-05,73.89288282394409
