epoch,train_loss,loss_classifier,loss_box_reg,loss_mask,loss_objectness,loss_rpn_box_reg,val_AP,val_AP50,val_AP75,lr,grad_norm,secs
0,31.816526535595433,0.8247301749813785,0.6799371138428957,0.6948877162340155,20.045617335435878,8.211479787193417,0.0,0.0,0.0,4.116950445949902e-06,nan,216.5754189491272
1,3.1571395950454275,0.42660291116845095,0.2416495934806087,0.42924457916802766,0.8270649230776078,0.7492784210213385,0.0,0.0,0.0,4.467231891849306e-06,125.49351038773094,80.62715244293213
2,2.129436915998824,0.3449947918056729,0.24865149359027164,0.4023756156697798,0.34779696693225054,0.28831506263839,0.0,0.0,0.0,5.0491374388937605e-06,72.6111268038955,80.70353412628174
3,1.889819092727734,0.3018092090112456,0.24250578120101296,0.3663936168240588,0.2516215585047406,0.2424773689432952,0.0,0.0,0.0,5.8598314990321434e-06,53.30780273419248,63.23686408996582
4,1.7763522826313403,0.27700536755140887,0.24819468165877048,0.35212441444682163,0.18459834392588034,0.21804011319585714,0.0,0.0,0.0,6.895363612603522e-06,46.22989434374576,63.10072374343872
5,1.8192814614213826,0.2811573338405225,0.2853370135667863,0.33821669613060196,0.16426963698782882,0.17962675499974898,0.0,0.0,0.0,8.150687698671333e-06,40.08238580694609,69.77273344993591
6,1.7979615695738906,0.292328583014211,0.2867668869606616,0.31496206367985485,0.14264766187195413,0.1877225964434855,0.0,0.0,0.0,9.619686644249032e-06,34.27129928917406,71.27594423294067
7,1.7194367585855237,0.26959720002620985,0.2761385813266324,0.30445235604019255,0.13627361331990603,0.18069783546493956,0.0,0.0,0.0,1.1295202112595546e-05,31.216329823270367,71.69934487342834
8,1.6116599913276555,0.2395947168238069,0.26341021947036874,0.29110917798354863,0.11791162353494838,0.17281382441583076,0.0,0.0,0.0,1.3169069425326757e-05,28.9858315664045,71.163489818573
9,1.5899808669204347,0.2479249868390449,0.26138333565417377,0.2865586749246816,0.10270990629367971,0.16863729747493514,0.0,0.0,0.0,1.5232157348364555e-05,27.930998475928057,75.25687766075134
10,1.5447583943605423,0.23300212361007644,0.25362121493836337,0.28008203736047427,0.09995515396777857,0.17085544120310917,0.0,0.0,0.0,1.747441258784921e-05,25.102418103286524,69.91921544075012
11,1.5139400187576786,0.23338476743584757,0.2421159093584598,0.27172861144873517,0.11566391248316125,0.16681500098725968,0.0,0.0,0.0,1.9884908779189435e-05,22.817843920876534,71.77975153923035
12,1.4281355293743918,0.2091813893658978,0.2273831644928769,0.2645993147883119,0.10444478984785285,0.16776054902960275,0.0,0.0,0.0,2.2451899730529466e-05,21.995322496697092,62.21068286895752
13,1.4110062152289888,0.21885521855187473,0.22318941114568397,0.26348809099368503,0.09765559091275816,0.16143907846339298,0.0,0.0,0.0,2.5162876661181488e-05,20.81744914762141,75.7312684059143
14,1.405168249276266,0.217396729500991,0.22536902255757432,0.2642506879339948,0.08795953229047847,0.15945424187625423,0.0,0.0,0.0,2.80046291561038e-05,19.828067320956,74.77883315086365
15,1.4146088784533826,0.224246477333909,0.23018886938102937,0.25733955493241406,0.08707341291367564,0.15538282967595893,0.0,0.0,0.0,3.096330953939807e-05,19.47218212214383,77.29632496833801
