epoch,train_loss,loss_classifier,loss_box_reg,loss_mask,loss_objectness,loss_rpn_box_reg,val_AP,val_AP50,val_AP75,lr,secs
0,34.2008742385366,0.748624055928896,0.8124324444555835,0.729622955737489,20.837499145627692,10.260263188522352,0.0029891229307440503,0.007488672596073166,0.0,4.065794649484123e-06,239.93391036987305
1,3.490477679820543,0.42477192777847306,0.25461001586420146,0.43946020824185916,1.0245272022661533,1.0924983118671212,0.003383872144473743,0.012939512504046657,4.21677602172483e-06,4.262998225607284e-06,115.06765007972717
2,2.121836600846119,0.36007041775025006,0.25288218906505056,0.41263288577620905,0.4876119503385147,0.3557569767489736,0.007377838666928959,0.03189951611952854,0.002218135545948961,4.591070105862505e-06,89.02231574058533
3,1.730845314733098,0.31621772399318687,0.233831795400762,0.384894774201211,0.3035142169166566,0.2585550100631551,0.018947305671510505,0.07108879359386336,0.0031520505512056774,5.0491108996511146e-06,86.06726384162903
4,1.6306735031055601,0.2810363585045666,0.24181875595927574,0.36244314749923984,0.26734166488239774,0.23621481982860296,0.04192600607993715,0.1414067731760732,0.0105803866805887,5.6358649139116325e-06,86.7072913646698
5,1.5398480351386445,0.2629235235639335,0.2635384966001919,0.34572657976257665,0.19178920132866695,0.21233174416859205,0.05108639368938437,0.15570763295514198,0.026848755722557474,6.349723595531451e-06,77.1477301120758
6,1.5405869199318831,0.26434375088285195,0.28204206382499986,0.33797908591085607,0.17860269425122927,0.19557726907732195,0.08977981650074951,0.290539985675052,0.0390578755620666,7.1887299411048334e-06,112.75877952575684
7,1.5350410040844693,0.2782313610960761,0.2903207295856784,0.33114804946974424,0.15420246376718783,0.19081767799863802,0.10308549686479075,0.25241576772355295,0.06760116426628307,8.150583861947513e-06,86.01038980484009
8,1.452778253578738,0.2530975422685903,0.2876700363697463,0.3038803780179345,0.14081812656243867,0.17964212909429805,0.1330273915835674,0.3242392750746775,0.08987040978852548,9.232648489660472e-06,87.50457668304443
9,1.4249059400531683,0.25591215327005373,0.28320803868929656,0.30101513222194787,0.12542220353334618,0.17614036601355948,0.1623632607158963,0.3436984925552851,0.12809642168544197,1.0431957404956213e-05,89.63635873794556
10,1.3614402562379837,0.23645410988626353,0.2626423790287017,0.29093873124109226,0.14039447082185677,0.16836818258717573,0.146066650375019,0.3233139286146263,0.10748227692282591,1.1745222769930368e-05,85.85901641845703
11,1.320412500018484,0.22659638925884548,0.25255465451000114,0.2846439035839579,0.13172437617453234,0.1723385251256679,0.2075999699789872,0.4031152612107561,0.18998858192848922,1.3168844341484282e-05,85.8828513622284
12,1.4110547317547744,0.25674009664256253,0.27803614551431677,0.28866993409864017,0.1352306924213582,0.17434171692394976,0.20195015218843884,0.4004655808083391,0.1824542033459427,1.4698919341188803e-05,86.29593539237976
13,1.3405047709519944,0.24585384488880133,0.27548737922065963,0.27662532533822437,0.10012169433676728,0.16692914660978184,0.2180259963648584,0.43166982024781275,0.19887141251268364,1.63312531545319e-05,87.62611961364746
14,1.3029905596978208,0.23685928141656384,0.25951083684654047,0.2747472029472335,0.10185924652026014,0.17050315341598282,0.22224380168962518,0.4141709488895683,0.20253757606534084,1.8061370830218138e-05,87.6107394695282
15,1.271440820747547,0.23639743486314677,0.2500160312007987,0.26184082964665434,0.10735622227914289,0.16581427413915295,0.19166172516436095,0.3675095779898133,0.18911357492191808,1.9884529347995926e-05,87.70897436141968
16,1.2257921624551997,0.22289502607616649,0.2450207710433542,0.26033726853601047,0.09082498854274562,0.16169334526744075,0.24383442370329717,0.47086793584960923,0.24139136668317365,2.1795730621380647e-05,83.52906131744385
17,1.2215124161893063,0.2225499932936738,0.24333614975297718,0.2572951637459605,0.09334943843568295,0.1616455137316305,0.2561890364555383,0.4757826152932815,0.2345229514026587,2.3789735199627454e-05,102.6322193145752
18,1.2271000639943594,0.2274587899642693,0.24415549355443944,0.25849311376053297,0.09683120753609555,0.15600596349346293,0.2171197983157731,0.41783434520358204,0.20465484984064966,2.5861076631390715e-05,77.98388147354126
19,1.172567890266354,0.21093152390709252,0.23048539582660862,0.2563285615839315,0.08933099044251515,0.15500601912911438,0.19361765957963872,0.3701566174413208,0.17412271168217516,2.8004076450692726e-05,78.89459204673767
20,1.1407677803314134,0.19872706710999266,0.22679140925763197,0.24991935939433868,0.08569030570341445,0.15284823168728376,0.24880542334304082,0.4704462364732067,0.23423220177075116,3.021285974411866e-05,82.68737816810608
21,1.1306672836287637,0.2110347060821532,0.22220938179767533,0.24630490070983266,0.0794052316898487,0.14950368334009478,0.21248921411689636,0.39675237226349847,0.2052201886770887,3.248137125656114e-05,75.80881214141846
22,1.115926385511843,0.20496831142233707,0.21662765991706612,0.24848081368241418,0.08000153524938844,0.14922040601632441,0.2302022608861737,0.42694439863011396,0.2207943537856475,3.480339199136135e-05,83.86617851257324
23,1.1371115657050959,0.2161278206975398,0.22049330681656604,0.24682682970266664,0.08034203958898237,0.15282826218754053,0.25130559836254984,0.43655905043604765,0.27005997742892696,3.71725562593384e-05,90.14197731018066
24,1.0927530137005816,0.19710186179047137,0.20942081211218505,0.24233087700571906,0.08004280057753405,0.15443585662359602,0.24913144148163968,0.46295273751244276,0.2419258513032474,3.958236912996805e-05,72.20700693130493
25,1.0761566657698556,0.2075646034784594,0.20645296545646918,0.2405284269807044,0.0700906450164633,0.14506706370307615,0.21827522660096324,0.3695112160658627,0.23559145822604086,4.2026224236869226e-05,80.89257168769836
26,1.0865894339225266,0.20202917998965328,0.20773334950967326,0.24629470467400016,0.07744311258940205,0.14535573676354094,0.22140862838129083,0.37934554646829294,0.2549493119479919,4.449742188878575e-05,76.50090718269348
27,1.0775275065490368,0.2138687196747515,0.2075133179576042,0.23657634833388114,0.06917023129571358,0.14288556942548813,0.24700103200961096,0.44304198636544806,0.2597452391058118,4.6989187436412894e-05,88.87116503715515
28,1.063266767628407,0.20062556086510963,0.20951205123676342,0.23780942959397028,0.06759693472042982,0.13821073911110923,0.21404921174981908,0.3820403025181965,0.22470937487103324,4.949468984471719e-05,76.73668146133423
29,1.0587424088395043,0.20681848738792488,0.20354815148957744,0.23801046074106452,0.06790102897241851,0.13891612736899353,0.24784185426249591,0.42549115538552496,0.2817975732657285,5.2007060419834655e-05,70.84619808197021
30,1.0584487691521645,0.2034984696316376,0.20948125351628477,0.23838857594835625,0.06309550682716245,0.13450371074945447,0.2544671207496515,0.4493758666317549,0.2753336283277212,5.451941163920844e-05,81.61560010910034
31,1.0736783444044296,0.21050145077581905,0.21435454224100273,0.23222485167926618,0.06956892435022698,0.132674030603166,0.23288775593177038,0.43950471052762885,0.2228239862038352,5.7024856033344383e-05,90.44352221488953
