epoch,train_loss,loss_classifier,loss_box_reg,loss_mask,loss_objectness,loss_rpn_box_reg,val_AP,val_AP50,val_AP75,lr,secs
0,31.87003328954204,0.8396174017536012,0.6498887690907104,0.6825520965186033,20.20472506005941,8.193472468450166,0.0,0.0,0.0,4.065792822237815e-06,228.16421914100647
1,3.2949951787314347,0.4404581867550549,0.25790229378241386,0.4363958228147771,0.884670081463727,0.7597642126381754,0.0,0.0,0.0,4.262990926640474e-06,72.95065712928772
2,2.2093428249279277,0.3605715319532099,0.24545477312860306,0.4114257413804816,0.39404936083570197,0.3069318637216205,0.0,0.0,0.0,4.5910537207151565e-06,75.82205986976624
3,1.9135644173508055,0.3160744917770607,0.23617339823127648,0.3906683836970033,0.2566749519093684,0.24162639237095881,0.0,0.0,0.0,5.04908186374961e-06,61.815245628356934
4,1.7310371541520626,0.2812252989635941,0.22068855887430422,0.36096249356794585,0.20664957159145347,0.22013411693203677,0.0,0.0,0.0,5.635819732235741e-06,63.71429443359375
5,1.6929043785236668,0.2796855670395508,0.22528701975193036,0.3467937200976331,0.19155948961116864,0.1990045365993308,0.0,0.0,0.0,6.34965886199513e-06,71.58896946907043
6,1.596656981410022,0.24946344806032889,0.21866909710525503,0.33172124866663555,0.17358102123214056,0.18588396412226857,0.0,0.0,0.0,7.1886423575707125e-06,71.5428478717804
7,1.7163662615290098,0.2697371717845424,0.26616808593843544,0.31795950747277746,0.1508841606063248,0.1792811653565651,0.0,0.0,0.0,8.150470256796402e-06,70.14827084541321
8,1.739208321964912,0.274834650715715,0.2806887982867694,0.3079903447314313,0.13498981749309164,0.17932710682407343,0.0,0.0,0.0,9.232505835839031e-06,74.18088436126709
9,1.6986680311734597,0.2893171452217553,0.26749549908608056,0.30052355502210737,0.1309374143421298,0.175403413961031,0.0,0.0,0.0,1.0431782837427446e-05,76.68243837356567
10,1.637788564109346,0.24909633343691745,0.26856100132786914,0.2898103308877306,0.11844069295810396,0.17475818829503997,0.0,0.0,0.0,1.1745013602454168e-05,72.4216525554657
11,1.6434856363032992,0.2596662714007939,0.2668349486218685,0.29181307910732107,0.11751994264027874,0.17398149539487054,0.0,0.0,0.0,1.3168598082657543e-05,71.64742803573608
12,1.6215645382849224,0.2430627947254329,0.2693534402987746,0.2855054266287379,0.10972873832413294,0.17520725287153924,0.0,0.0,0.0,1.469863370967725e-05,66.54226398468018
13,1.5858024353045597,0.23802913579216414,0.26310968260909096,0.2794774842034116,0.10593455550611759,0.1730322049937376,0.0,0.0,0.0,1.6330926093428914e-05,70.3450870513916
14,1.5706872764671818,0.25512436787156684,0.2577961288196476,0.2791993578797893,0.09775328533567987,0.1652218777369975,0.0,0.0,0.0,1.8061000520468992e-05,79.5633647441864
15,1.5079500151878338,0.23885926979919228,0.24600670383307352,0.2693386778021543,0.09675634688331242,0.16497560613454457,0.0,0.0,0.0,1.988411422082933e-05,78.34274554252625
16,1.47686312721962,0.2279872393066233,0.24256843780768972,0.2681754848888616,0.09133365304662142,0.1616614233495213,0.0,0.0,0.0,2.1795269369692923e-05,71.28907680511475
17,1.4745025740998783,0.23943942704162244,0.240176090698814,0.26735300303361065,0.0889007237967548,0.15828114251091488,0.0,0.0,0.0,2.3789226788269058e-05,70.04668068885803
18,1.4532962790801764,0.2478636213841193,0.23755864477293057,0.25972726777124633,0.08111057170799323,0.1519188867819509,0.0,0.0,0.0,2.5860520306308116e-05,73.06862139701843
19,1.4339469056665612,0.2483034898442301,0.23485715863736054,0.25571361273241955,0.0775495176631044,0.1478088134465267,0.0,0.0,0.0,2.8003471746883672e-05,70.10998344421387
20,1.4036581166195528,0.23626160385024747,0.23212038062548523,0.2534085166368758,0.07542471970686618,0.14220213831812323,0.0,0.0,0.0,3.021220649236264e-05,80.21181917190552
21,1.4273269699806233,0.24575875517711684,0.2356036292282089,0.25335186178034,0.07833021271302093,0.14307525294329348,0.0,0.0,0.0,3.24806695888917e-05,81.24990487098694
22,1.377623611161013,0.23372781787370667,0.22677638621457172,0.24909985254398373,0.07257804513212389,0.14188873692099271,0.0,0.0,0.0,3.4802642345251543e-05,67.24743032455444
23,1.377637975737809,0.233297974468347,0.22567352404791202,0.24898774365774182,0.07860001217757721,0.13973168214185958,0.0,0.0,0.0,3.717175938057551e-05,74.65254974365234
24,1.3665916161103682,0.23461418894328998,0.22491385233387992,0.2441488825604676,0.073346946675953,0.13974003981616187,0.0,0.0,0.0,3.958152607419836e-05,74.35224437713623
25,1.3396717281432813,0.23297755842199594,0.22366423904450172,0.24451347169550983,0.05896477622515517,0.13222320549386113,0.0,0.0,0.0,4.202533636979891e-05,73.42281031608582
26,1.3777552619932942,0.2503183385419646,0.23010170052015183,0.2434633982381182,0.062342192954040664,0.13132623248314707,0.0,0.0,0.0,4.449649088502881e-05,75.35020589828491
