epoch,train_loss,loss_classifier,loss_box_reg,loss_mask,loss_objectness,loss_rpn_box_reg,val_AP,val_AP50,val_AP75,lr,grad_norm,secs
0,41.51824916657947,1.1409482725319409,0.7108745953156834,0.737092733950842,29.038538893773442,8.469045109763032,0.0,0.0,0.0,8.030322448947632e-06,nan,257.8031373023987
1,2.4494395602317085,0.4062441989779472,0.23580367731906118,0.41893848663284666,0.505062386429026,0.4117834278515407,0.0,0.0,0.0,8.121270640563195e-06,78.01900513966878,174.1510090827942
2,1.930438267333167,0.3409355062459196,0.23359802943610009,0.3891314148902893,0.265886645373844,0.23369062452887496,0.0,0.0,0.0,8.272787121265497e-06,49.22604136694045,163.65361499786377
3,1.7667696816580636,0.3134028840987455,0.23281733134672755,0.3677187164624532,0.19251269494139012,0.19468339215077105,0.0,0.0,0.0,8.484776175413935e-06,33.20654285067604,88.1609263420105
4,1.6698786031632196,0.2813996174505779,0.23716574978260768,0.34270879030227663,0.1636029532667072,0.17067000472119875,0.0,0.0,0.0,8.757103885773625e-06,28.01051849183582,120.84742999076843
5,1.7144584882827032,0.26202126720121927,0.27047531675724756,0.33648981679053536,0.14411693680587978,0.16040451912031997,0.0,0.0,0.0,9.089598218113467e-06,27.823328635806128,68.29160594940186
6,1.6978493026324681,0.2593604656912032,0.2735393233242489,0.3217912526357742,0.14084526777622244,0.15523434430360794,0.0,0.0,0.0,9.482049129883106e-06,25.51046808333624,89.2521710395813
7,1.7138392647107443,0.2677447159730253,0.28779514382282895,0.3115058253208796,0.12197919426751988,0.1492240794712589,0.0,0.0,0.0,9.934208702900519e-06,24.24655657268706,77.69649720191956
8,1.660407247713634,0.26073269687947775,0.27546530511407624,0.2961507382847014,0.11459644965472676,0.16253144630186614,0.0,0.0,0.0,1.044579129996632e-05,22.33401333036877,77.59226536750793
9,1.6444628153528487,0.24856620902816454,0.27240404444081445,0.29392885565757754,0.11186347548805532,0.17289214857543508,0.0,0.0,0.0,1.1016473745305901e-05,21.717120542980375,97.71396279335022
10,1.536710025299163,0.22417376374914533,0.25280656807479407,0.2896662174236207,0.09902174878599389,0.16542859267266025,0.0,0.0,0.0,1.1645895528725246e-05,22.073751858302526,74.8253881931305
11,1.5710212032000224,0.23347552759306772,0.2551516767768633,0.2867583428110395,0.10689263485726856,0.17843968519231393,0.0,0.0,0.0,1.2333659033351497e-05,20.74038914725894,77.77363848686218
12,1.563597616979054,0.23763967372831843,0.25614808489169394,0.2820881785381408,0.10005040666798042,0.17537510170645657,0.0,0.0,0.0,1.3079329786814788e-05,20.961790893191385,77.29118227958679
13,1.5499666795844123,0.24674093943266642,0.2518581271881149,0.278145793789909,0.09784041051087634,0.1716651547966259,0.0,0.0,0.0,1.3882436735711886e-05,19.00658826828003,96.60192847251892
14,1.4194061571643466,0.20893245665800003,0.2249247337381045,0.2699618126664843,0.09471974138702666,0.17101793365464324,0.0,0.0,0.0,1.4742472543179054e-05,17.801586346399215,69.99879670143127
15,1.4877454422769092,0.2365054210736638,0.24107254413621768,0.2728198138021287,0.08859073077106759,0.16661183758683148,0.0,0.0,0.0,1.565889390938585e-05,18.154739497956776,77.4981632232666
16,1.4162619624819075,0.21518207554306304,0.2256491844497976,0.26322752237319946,0.09298172810203617,0.1679230871832087,0.0,0.0,0.0,1.6631121914746985e-05,18.15054292678833,74.6409375667572
17,1.3699200025626592,0.20889711291307494,0.21715396646232832,0.2659346252679825,0.07809628207192179,0.16553006697268713,0.0,0.0,0.0,1.7658542385636254e-05,16.46923527490525,71.07066798210144
18,1.380558681488037,0.21315176891429083,0.22024634833491985,0.2654382545323599,0.07972454462156055,0.16150506704690912,0.0,0.0,0.0,1.8740506282370845e-05,16.70756989433652,71.9643931388855
19,1.357683582249142,0.207376183409776,0.21722705122970398,0.2589188093230838,0.07924219494896187,0.16046524501095216,0.0,0.0,0.0,1.9876330109221097e-05,15.86368338721139,66.12893843650818
20,1.3320025815850212,0.20524872250500178,0.2112996722261111,0.2574654346420651,0.07734372342626254,0.158045693925981,0.0,0.0,0.0,2.1065296346187e-05,15.153078587849935,90.08380508422852
21,1.3768671895776476,0.2105971809299219,0.22578094115569478,0.2593753726709457,0.07163487588543267,0.15791694360474745,0.0,0.0,0.0,2.230665390226804e-05,16.522516636621383,70.95953464508057
22,1.3640133187884376,0.21365670753376825,0.22336603005727132,0.2576889414162863,0.07115948135920223,0.1514100900895539,0.0,0.0,0.0,2.3599618589940924e-05,16.13170186905634,73.86352920532227
23,1.3014418346541268,0.1986460831016302,0.21090556503761382,0.2517702705803372,0.06941095833705428,0.14889781918110592,0.0,0.0,0.0,2.4943373620544586e-05,14.758747436886742,80.32269167900085
24,1.3137025126389095,0.20712605255345504,0.21083990890710128,0.25587079312120165,0.0692056985217191,0.1489802433754362,0.0,0.0,0.0,2.6337070120259942e-05,14.953854905991328,84.33910393714905
25,1.2001058274791354,0.1777747753120604,0.18020025839408238,0.24824832748799097,0.08378509880442704,0.14969685433343763,0.0,0.0,0.0,2.7779827666358646e-05,13.558261013031006,76.67424845695496
26,1.2737885804403395,0.19635529092379977,0.20103243057216916,0.25343034650598256,0.07297173822298646,0.1479339118426045,0.0,0.0,0.0,2.9270734843381643e-05,14.200419721149263,70.99360179901123
27,1.2616477216993058,0.1996576853096485,0.1985884340213878,0.24673585636275155,0.07231763534890931,0.14717124991917185,0.0,0.0,0.0,3.0808849818896386e-05,13.877265957423619,73.52264356613159
28,1.2613899983110881,0.19986608358366148,0.20149471695934024,0.24544466506867182,0.06584713424866398,0.145747969769651,0.0,0.0,0.0,3.239320093846915e-05,13.6096266746521,73.85565972328186
29,1.2415991167227427,0.1903083568527585,0.19766508039264452,0.245872087705703,0.06689937161503448,0.14552405470361313,0.0,0.0,0.0,3.40227873394762e-05,13.318690402167183,85.33028817176819
30,1.234192000684284,0.19057284412639483,0.19393907505131902,0.2553335656722387,0.0626801510917652,0.14378821625418606,0.0,0.0,0.0,3.569657958336648e-05,13.14572958265032,76.6037347316742
