epoch,train_loss,loss_classifier,loss_box_reg,loss_mask,loss_objectness,loss_rpn_box_reg,val_AP,val_AP50,val_AP75,lr,grad_norm,secs
0,24.980637557095005,0.7804107198136903,0.6960755324412492,0.6159515180403278,14.877421452819059,6.618627279619908,0.0014534442137638596,0.006739967248420574,1.5269300184011514e-05,8.03032071626972e-06,nan,286.6750605106354
1,2.3092002144881656,0.38419258986998883,0.23627497557373273,0.4145706647208759,0.46441191776345175,0.3372001234259057,0.007975030382402097,0.027915041765547634,0.0017541683973791153,8.121263712040607e-06,77.92174193404969,124.02661967277527
2,1.8714155733940148,0.320215397392444,0.21971638226282916,0.3916715482870738,0.25609100672937485,0.24428847500184064,0.038363349092136866,0.10593913451554732,0.017595622650692977,8.272771540296663e-06,50.21989912646158,127.04825758934021
3,1.7472793016405332,0.2925089184372198,0.2302028561410095,0.3590469609591223,0.20286144779640294,0.20225339570537298,0.06321529795245169,0.14527302572444772,0.043577027069096316,8.48474849633209e-06,38.716106372220175,118.64204597473145
4,1.6657975099626041,0.2679513201250562,0.23674654738888853,0.33142524931047646,0.17501087934665738,0.18117041705547654,0.09732724931641262,0.2079233332326275,0.07871926434415791,8.757060678206543e-06,34.11628676596142,125.97332334518433
5,1.7310183706382911,0.2801281424305801,0.2643484910063091,0.3272060106197993,0.15535059153574235,0.17528816229674876,0.125111302578028,0.27188121176738217,0.09285889653177662,9.089536071328299e-06,33.80702357916605,121.8743736743927
6,1.6961037326781523,0.27428855235865784,0.26259756641506793,0.3150219438331468,0.14696106376080328,0.17203946648597984,0.16100617340001916,0.32630934684333973,0.15233116105897007,9.481964657112694e-06,31.734507350694564,110.07752418518066
7,1.6773866015885557,0.26499925539939706,0.26871137298128034,0.29610497646388556,0.13320513007818677,0.17694310639524788,0.1788432587700994,0.38152469063452027,0.12038842301911395,9.934098545647164e-06,30.20588022754306,121.41141057014465
8,1.6124970772791476,0.24949106620624661,0.2583520695362018,0.2896134238690138,0.12602939982614425,0.17230698750548376,0.18096272290998708,0.3969466942953236,0.12487497538977477,1.0445652132278556e-05,27.14523775236947,116.5745918750763
9,1.6438667480612086,0.2504420596939911,0.274887206129885,0.28193602564611603,0.11587517289029035,0.1709518675551018,0.20691376213028198,0.39650963536334577,0.18953233434523376,1.1016302278024366e-05,27.36180982419423,118.79821181297302
10,1.617064342612312,0.24061154863531037,0.2725200889482429,0.2778156017441125,0.11376186386630815,0.16731506691818746,0.22223310974964414,0.4112777506241188,0.21191063328229956,1.1645688513693908e-05,26.670833650089445,120.2795193195343
11,1.6197037828110514,0.25685677817091346,0.2721495348960161,0.27012564552326995,0.10701678359336733,0.16925596946315463,0.24615637678856758,0.4540351575862645,0.2408460765486544,1.2333413267589697e-05,26.92650726011821,122.02137112617493
12,1.5877191384455986,0.246038105283376,0.26714516734604593,0.26956026681831907,0.10527195932913205,0.16541330384678163,0.23332780250596036,0.43565565873222867,0.22969534689114102,1.3079042116646475e-05,26.479492976551963,116.39023447036743
13,1.5790206468885852,0.2601804350824317,0.26543882041282596,0.2628678533115557,0.09692785475939066,0.1627280496454443,0.23648618261233093,0.442299013916705,0.22867672179656576,1.3882104060848046e-05,25.234018252009438,118.23743009567261
14,1.5655716423477446,0.24048138604987235,0.2650548485440335,0.2727751577539103,0.09894541132122131,0.15820514513637005,0.26044418738706004,0.46012122192618354,0.27322978197262726,1.4742091820749533e-05,26.12925441776003,117.70220351219177
15,1.5018551292873563,0.23868166533343138,0.2505254700802089,0.26105594759186107,0.09478059690348216,0.15576051566140017,0.20197215462230364,0.3761870893343039,0.20619022325404499,1.565846215791623e-05,24.697609027226765,99.96875786781311
16,1.484021768239992,0.2323707811800497,0.24613144920606697,0.2579527641868308,0.098245690334027,0.15705818130490592,0.23884613937719823,0.4108038455942917,0.2587323925200386,1.6630636218077524e-05,24.190669488339196,97.10275053977966
17,1.4629100171760434,0.23111242804831514,0.24562948452131378,0.2525461724116689,0.0853809748978598,0.15698198241547548,0.26575268117722356,0.4535501012304251,0.3021512629866734,1.76579998967783e-05,22.768476304553804,104.48159885406494
18,1.4647180860241253,0.2319411778756018,0.24700203350567745,0.2537237133919483,0.08664649530674935,0.15140060526097104,0.26900571645298277,0.47353349777671244,0.2941373931895575,1.8739904227297623e-05,22.90297702664421,104.45997595787048
19,1.4389638103367317,0.2344933290067794,0.24053402359242596,0.2495070652858842,0.08082709395672455,0.15253425182475308,0.2448051335959062,0.4650411107851663,0.21347086822308156,1.9875665790588848e-05,22.155366574014938,112.63655710220337
