epoch,train_loss,loss_classifier,loss_box_reg,loss_mask,loss_objectness,loss_rpn_box_reg,val_AP,val_AP50,val_AP75,lr,grad_norm,secs
0,39.717583019818576,1.291232722944447,0.8312495372568568,0.6933559839214597,28.548198136190575,6.691047842880445,0.0003624322713223068,0.0028486022904702516,7.769941212614515e-06,2.04738107002744e-05,nan,268.0383269786835
1,1.895917031736601,0.38651102488594397,0.21061735267617873,0.39866793404022854,0.26537612590584014,0.21350988060502069,0.009844445835408954,0.03961566390534351,0.002733393897571241,2.1893371996266732e-05,43.17580260549273,143.21980929374695
2,1.6739181712979363,0.3088935646671979,0.21179501201203538,0.36576082309087116,0.1910738913298008,0.17280485115147062,0.024114307334033833,0.09335831787171539,0.005850596457019809,2.4253078860212536e-05,26.905934924171085,142.01844596862793
0,40.83786633043062,1.340667820579949,0.8376079168880269,0.6638608734522548,29.45645786653317,6.864056411997548,0.00013748985606831877,0.0010993717096560232,0.0,2.04738107002744e-05,nan,1023.6751980781555
1,1.926790666722116,0.42842608832177664,0.19523768375317255,0.39785124822741463,0.2902408530492158,0.22455941842469787,0.006621299277417838,0.028013856711037267,0.0006539665696591767,2.1893371996266732e-05,45.21065708569118,464.7136445045471
2,1.660224011611371,0.3221504025249964,0.19728055998816021,0.35884093670617967,0.20593508104571984,0.18145591466288483,0.01833389441469757,0.06777092101506146,0.0035167710745098164,2.4253078860212536e-05,29.322681035314286,410.28866481781006
3,1.7130930083138602,0.29887049968930934,0.24034529906653224,0.3429810677965482,0.17455755629011296,0.17564797759543926,0.038081400020859225,0.11133764065785556,0.013037549738153036,2.7543614172431436e-05,23.60370697861626,358.4531226158142
4,1.6071862021372432,0.2705656125520666,0.2289488794104684,0.3144295747791018,0.1648170315837931,0.17052735319538487,0.08789974779777451,0.22265616008239614,0.048799186066427004,3.1751985509252114e-05,19.604354012580146,287.3997633457184
5,1.5549359303854762,0.2474195480878864,0.23401000395062424,0.29193182857263655,0.14674087871043456,0.16681366182109786,0.09003945688685783,0.27276531670176307,0.020619056394363316,3.686157644259029e-05,19.516289489609854,589.3566310405731
6,1.5760300790979749,0.25166231615557555,0.24766456176127707,0.2905908783986455,0.12182405317157861,0.16895914726358438,0.13424327540552203,0.3173306310644629,0.0846199314176729,4.285221214862713e-05,18.18135250182379,220.1524600982666
7,1.499679633904071,0.2345667349706803,0.2279956941271112,0.28780986457353547,0.1259083357262647,0.16740762168497203,0.13361409537729205,0.2858137627545144,0.10557702912003115,4.9700239066538174e-05,17.46842626162938,179.97800016403198
8,1.5703567053590501,0.2411831004456395,0.24265351505684002,0.2867117080660093,0.14659910550385358,0.16790225078529192,0.13890022325908738,0.3067065166541999,0.09437386533651052,5.737861829274439e-05,19.847233391943433,254.20616602897644
9,1.4902119771355675,0.24648427617337024,0.2299223750652302,0.28660168605191366,0.10567936883307993,0.16167951548205955,0.16214131588423214,0.3356646680297273,0.12647335150854253,6.58570323419278e-05,16.2433271918978,144.99761986732483
10,1.5754006093456632,0.27264014298894573,0.2505658023236763,0.27946903538845835,0.11147021772783428,0.16012381737874376,0.13454107427275874,0.30095898546085875,0.0817970873236791,7.510200485327307e-05,17.605927819297428,122.15207743644714
11,1.4758069933879943,0.24703785386823474,0.23133232453394503,0.27551616373516263,0.09743837997805149,0.16181761771440506,0.15727636400449277,0.30921611810636923,0.14673428454682855,8.50770327692833e-05,16.45453150215603,164.7431161403656
12,1.4611958744270461,0.2445400051683897,0.23249933680164672,0.2712833166477226,0.09027485678061134,0.1575996850927671,0.17046886239408285,0.35703073041147193,0.14267139882701865,9.57427304652741e-05,13.015322497912816,294.932142496109
13,1.4317687494414193,0.24978035670660792,0.23119689887833028,0.2569440026723203,0.07853180859681397,0.15292188200900064,0.1689843444973364,0.38638997144496257,0.11412499280248072,0.00010705698526045977,13.440419824350448,170.10069274902344
14,1.4795733048092752,0.2615193642587179,0.24275312676937097,0.266275578666301,0.07705063819109152,0.14646834382299512,0.19288124091602474,0.3779332751762213,0.1744501710260305,0.00011897512369661074,13.084787635576157,173.02791094779968
15,1.4242411472258114,0.2579602034585107,0.22869694454684145,0.26026453556759016,0.07025738819391422,0.1496681889430398,0.14703337935631425,0.3160520294661855,0.11574606541525724,0.0001314500879277401,13.113213655494508,149.3303496837616
16,1.4342426476734025,0.2538801132967429,0.2352645161694714,0.26473833673766684,0.06768946643430918,0.1421411894150965,0.1818783745756944,0.3914664585103451,0.12824048835288426,0.00014443262152436247,12.670769453048706,121.78439688682556
17,1.384047428412097,0.25896187264117454,0.22259278096524732,0.25325979487526984,0.06412228254512661,0.13992513755580321,0.19972390354184885,0.39313366698766766,0.17383361277713327,0.00015787146395868833,12.518880120345525,145.53161191940308
18,1.4058886777077402,0.2614308078329833,0.22774201483532255,0.25943940771477564,0.06127680624125614,0.14051561463358148,0.23067439735194223,0.4298391838960427,0.22683707341644474,0.00017171355300284533,11.123202919960022,149.64772748947144
19,1.354636465864522,0.25220017893505947,0.2171859325441931,0.2559690723816554,0.056227224915000124,0.13868219368825002,0.21462397505855574,0.4133770800737563,0.20989148618671702,0.00018590423424097278,11.010073139553977,157.46258568763733
20,1.3198782230416934,0.25092097589125234,0.20970467957002775,0.25259308197668623,0.05203990194214774,0.13521021402197048,0.19939715169180822,0.38310515921735044,0.18439596959565643,0.00020038747686794732,10.281652366831189,139.84262418746948
21,1.340988698459807,0.2579726662841581,0.20862943732312747,0.25542401061171577,0.06746759731322527,0.13423610412116563,0.2062940581555568,0.3810394287952372,0.19923403056867342,0.0002151060949226746,10.452332258224487,116.46199035644531
